,class,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
304,0,1,3,1,4,2,3,1,0.2942954200092241,-0.21609117257139643,-1.020547991730168
305,0,1,5,1,4,3,5,0,-1.584416732296385,0.7322007073372602,0.07721508762706197
306,0,1,3,1,4,3,3,3,2.6445077867384463,0.16322557939206617,-1.020547991730168
307,0,1,3,1,4,3,2,3,0.07453446434296443,-0.21609117257139643,-1.020547991730168
308,0,1,0,1,4,2,5,1,1.0076061055857122,0.7322007073372602,-1.9066733720440707
309,0,0,5,1,0,3,3,1,-0.8875999978353397,0.9140287735530548,-1.7370936716638257
310,0,1,3,1,4,2,3,1,0.07453446434296443,1.301175835282454,-1.020547991730168
311,1,1,6,1,4,3,4,1,0.2942954200092241,-1.09383488356835,-1.198062696213186
312,0,1,3,1,4,2,3,1,0.46849960362448534,0.35288395537379746,-1.020547991730168
313,0,1,0,1,4,3,4,0,-0.8875999978353397,-0.1533733134256301,-1.3820642626977904
314,0,1,0,1,4,3,2,1,2.4247468310721865,-0.21609117257139643,-1.020547991730168
315,1,1,6,1,4,2,4,5,0.2942954200092241,-1.2834932595500816,-1.198062696213186
316,0,1,0,1,4,3,4,0,0.07453446434296443,0.4156018145195639,-1.3820642626977904
317,0,1,0,1,4,2,2,3,0.2942954200092241,0.16322557939206617,-1.020547991730168
318,0,1,3,1,4,3,4,0,-0.8875999978353397,-0.5326900653890926,-1.3820642626977904
319,0,1,3,1,4,3,4,0,1.3104577007652365,0.4156018145195639,-1.3820642626977904
320,0,1,3,1,4,3,3,3,0.46849960362448534,0.16322557939206617,-1.020547991730168
321,0,1,0,1,4,6,4,0,0.6967316058174551,0.4156018145195639,-1.3820642626977904
322,0,1,0,1,4,2,3,1,-0.09966971927229715,1.301175835282454,-1.020547991730168
323,0,1,0,1,4,2,3,3,2.8187119703537076,0.35288395537379746,-1.020547991730168
324,0,1,3,1,4,3,3,4,-0.4025213144518212,0.7322007073372602,-1.9066733720440707
325,0,1,3,1,4,2,2,1,2.6445077867384463,0.16322557939206617,-1.020547991730168
326,0,1,0,1,4,3,3,3,0.07453446434296443,0.35288395537379746,-1.020547991730168
327,1,1,6,1,4,3,4,5,-0.4025213144518212,-1.09383488356835,-1.198062696213186
328,0,1,3,1,4,2,2,1,2.4247468310721865,1.301175835282454,-1.020547991730168
329,0,1,0,1,4,2,2,1,2.6445077867384463,-0.21609117257139643,-1.020547991730168
330,1,1,6,1,4,2,4,5,-0.4025213144518212,-0.14554300365969353,-1.198062696213186
331,0,1,3,1,4,2,3,3,2.2505426474569252,0.35288395537379746,-1.020547991730168
332,0,1,3,1,4,3,2,3,2.8187119703537076,1.301175835282454,-1.020547991730168
333,0,1,0,1,4,2,3,1,2.8187119703537076,0.35288395537379746,-1.020547991730168
334,0,1,3,1,4,3,2,1,0.2942954200092241,-0.21609117257139643,-1.020547991730168
335,0,1,5,1,4,2,5,0,-1.584416732296385,0.7322007073372602,-1.0907567707006371
336,0,1,0,1,4,2,5,1,-0.4025213144518212,1.301175835282454,-1.9066733720440707
337,0,1,3,1,4,3,3,1,2.4247468310721865,0.35288395537379746,-1.020547991730168
338,0,0,5,1,4,3,4,5,-1.7586209159116462,-1.662810011513544,-1.198062696213186
339,0,1,3,1,4,2,5,1,-0.4025213144518212,0.35288395537379746,-1.9066733720440707
340,0,1,0,1,4,3,3,1,-0.09966971927229715,0.16322557939206617,-1.020547991730168
341,0,1,0,1,4,2,2,1,2.6445077867384463,0.35288395537379746,-1.020547991730168
342,0,1,0,1,4,2,3,3,0.07453446434296443,-0.21609117257139643,-1.020547991730168
343,0,1,0,1,4,3,4,0,0.6967316058174551,-0.1533733134256301,-1.3820642626977904
344,0,1,3,1,4,3,3,1,2.8187119703537076,-0.21609117257139643,-1.020547991730168
345,0,0,5,1,0,3,0,1,-1.584416732296385,0.9140287735530548,-0.674901728968094
346,0,1,3,1,4,3,4,0,-0.7133958142200783,-0.5326900653890926,-1.3820642626977904
347,0,1,0,1,4,3,2,3,0.07453446434296443,0.35288395537379746,-1.020547991730168
348,0,0,5,1,0,2,3,1,0.4394367826889296,0.9140287735530548,-0.674901728968094
349,0,0,5,1,4,3,5,5,-1.584416732296385,-1.662810011513544,-1.198062696213186
350,0,0,5,1,0,3,0,1,0.4394367826889296,0.5347120215895923,0.5419736211188371
351,0,1,0,1,4,3,3,4,1.0076061055857122,0.7322007073372602,-1.9066733720440707
352,0,1,0,1,4,3,3,1,2.6445077867384463,0.16322557939206617,-1.020547991730168
353,0,1,0,1,4,2,3,3,2.4247468310721865,0.16322557939206617,-1.020547991730168
354,0,1,3,1,4,2,3,4,0.46849960362448534,1.301175835282454,-1.9066733720440707
355,0,0,5,1,4,3,4,5,-1.2885784425658018,-1.662810011513544,-1.198062696213186
356,0,1,0,1,4,3,5,4,1.0076061055857122,0.7322007073372602,-1.9066733720440707
357,1,1,6,1,4,2,3,5,-0.4025213144518212,-1.2834932595500816,-1.198062696213186
358,0,1,0,1,4,3,5,4,0.46849960362448534,0.7322007073372602,-1.9066733720440707
359,0,1,0,1,4,3,3,1,0.46849960362448534,1.301175835282454,-1.020547991730168
360,0,0,5,1,0,3,3,1,-1.584416732296385,0.5347120215895923,-0.674901728968094
361,0,0,5,1,0,2,0,1,-1.584416732296385,1.2933455255165174,0.5419736211188371
362,0,0,5,1,0,2,0,1,0.6136409663041908,0.7243703975713236,-0.5202183215768948
363,0,1,0,1,4,3,3,4,1.0076061055857122,0.35288395537379746,-1.9066733720440707
364,0,1,0,1,4,2,2,1,0.07453446434296443,1.301175835282454,-1.020547991730168
365,0,0,5,1,4,2,4,5,-0.17428931225885164,-0.7145181316048876,-1.198062696213186
366,0,1,0,1,4,3,3,4,0.46849960362448534,1.301175835282454,-1.9066733720440707
367,0,1,0,1,4,6,4,0,-0.7133958142200783,-0.1533733134256301,-1.3820642626977904
368,0,1,0,1,4,3,2,1,2.8187119703537076,-0.21609117257139643,-1.020547991730168
369,0,0,5,1,0,2,3,1,-1.7586209159116462,0.9140287735530548,-1.7370936716638257
370,0,1,0,1,4,3,3,1,0.46849960362448534,1.301175835282454,-1.9066733720440707
371,0,1,3,1,4,2,5,1,1.0076061055857122,0.35288395537379746,-1.9066733720440707
372,0,1,0,1,4,2,3,3,0.07453446434296443,1.301175835282454,-1.020547991730168
373,0,0,5,1,4,3,5,5,-1.1143742589505403,-1.09383488356835,-1.198062696213186
374,0,1,0,1,4,2,3,3,-0.09966971927229715,0.16322557939206617,-1.020547991730168
375,0,1,3,1,4,2,2,1,2.2505426474569252,0.35288395537379746,-1.020547991730168
376,0,0,5,1,4,2,5,5,-1.1143742589505403,-1.2834932595500816,-1.198062696213186
377,0,1,3,1,4,3,2,3,2.8187119703537076,0.35288395537379746,-1.020547991730168
378,0,1,3,1,4,3,2,1,0.46849960362448534,0.16322557939206617,-1.020547991730168
379,0,1,0,1,4,3,3,1,2.8187119703537076,0.16322557939206617,-1.020547991730168
380,1,1,6,1,4,2,3,5,-0.4025213144518212,-0.7145181316048876,-1.198062696213186
381,0,0,5,1,0,3,3,1,-0.09966971927229715,0.7243703975713236,-0.5202183215768948
382,0,1,0,1,4,2,3,3,0.2942954200092241,1.301175835282454,-1.020547991730168
383,0,1,0,1,4,3,2,1,2.2505426474569252,-0.21609117257139643,-1.020547991730168
384,0,1,5,1,4,3,5,0,-1.584416732296385,0.35288395537379746,-0.21683429470917706
385,1,1,6,1,4,3,3,5,-0.7964864537333425,-0.14554300365969353,-1.198062696213186
386,0,1,3,1,4,2,5,4,-0.4025213144518212,1.301175835282454,-1.9066733720440707
387,0,0,5,1,0,2,0,1,-0.7964864537333425,0.9140287735530548,-1.7370936716638257
388,0,1,3,1,4,2,2,3,2.8187119703537076,0.35288395537379746,-1.020547991730168
389,0,1,0,1,4,3,2,3,0.07453446434296443,1.301175835282454,-1.020547991730168
390,0,1,0,1,4,3,3,3,2.4247468310721865,0.35288395537379746,-1.020547991730168
391,0,1,3,1,4,2,2,3,0.07453446434296443,-0.21609117257139643,-1.020547991730168
392,0,1,0,1,4,3,2,1,2.6445077867384463,0.35288395537379746,-1.020547991730168
393,0,0,5,1,4,3,4,5,-1.7586209159116462,-1.2834932595500816,-1.198062696213186
394,0,1,0,1,4,2,3,1,1.0076061055857122,1.301175835282454,-1.9066733720440707
395,0,0,5,1,0,3,0,1,-1.7586209159116462,0.5347120215895923,0.5419736211188371
396,0,1,3,1,4,3,2,3,-0.09966971927229715,0.16322557939206617,-1.020547991730168
397,0,1,3,1,4,3,3,3,0.46849960362448534,1.301175835282454,-1.020547991730168
398,0,0,5,1,4,2,4,5,-1.7586209159116462,-1.09383488356835,-1.198062696213186
399,1,1,6,1,4,3,3,5,-0.7964864537333425,-0.7145181316048876,-1.198062696213186
400,0,1,3,1,4,3,2,1,2.6445077867384463,1.301175835282454,-1.020547991730168
401,0,1,0,1,4,2,2,3,2.6445077867384463,0.35288395537379746,-1.020547991730168
402,1,1,6,1,4,3,4,5,-0.4025213144518212,-0.7145181316048876,-1.198062696213186
403,0,1,3,1,4,3,3,3,2.4247468310721865,1.301175835282454,-1.020547991730168
404,0,1,3,1,4,3,3,3,-0.09966971927229715,0.16322557939206617,-1.020547991730168
405,0,1,3,1,4,2,3,3,0.46849960362448534,0.35288395537379746,-1.020547991730168
406,0,1,3,1,4,3,2,1,2.8187119703537076,0.35288395537379746,-1.020547991730168
407,0,1,0,1,4,3,3,3,-0.09966971927229715,-0.21609117257139643,-1.020547991730168
408,0,1,0,1,4,2,3,1,-0.09966971927229715,-0.21609117257139643,-1.020547991730168
409,0,1,3,1,4,3,5,4,-0.4025213144518212,1.301175835282454,-1.9066733720440707
410,0,1,0,1,4,3,3,3,-0.09966971927229715,1.301175835282454,-1.020547991730168
411,0,0,5,1,0,2,3,1,-0.7964864537333425,0.9140287735530548,0.5419736211188371
412,0,1,3,1,4,3,3,4,-0.4025213144518212,0.35288395537379746,-1.9066733720440707
413,0,1,3,1,4,2,5,1,0.46849960362448534,0.35288395537379746,-1.9066733720440707
414,1,1,6,1,4,2,4,1,-0.4025213144518212,-1.2834932595500816,-1.198062696213186
415,0,1,0,1,4,3,2,1,2.8187119703537076,1.301175835282454,-1.020547991730168
416,0,1,3,1,4,6,4,0,-0.8875999978353397,-0.1533733134256301,-1.3820642626977904
417,1,1,6,1,4,2,3,5,-0.7964864537333425,-0.14554300365969353,-1.198062696213186
418,0,1,3,1,4,2,2,1,0.46849960362448534,0.16322557939206617,-1.020547991730168
419,0,0,5,1,0,3,0,1,-0.34849349587411305,0.5347120215895923,0.5419736211188371
420,0,1,3,1,4,2,3,1,0.2942954200092241,0.35288395537379746,-1.020547991730168
421,0,1,0,1,4,3,3,3,2.6445077867384463,1.301175835282454,-1.020547991730168
422,1,1,6,1,4,3,3,5,-0.4025213144518212,-0.7145181316048876,-1.198062696213186
423,0,1,3,1,4,2,3,1,1.0076061055857122,1.301175835282454,-1.9066733720440707
424,0,1,3,1,4,3,2,3,-0.09966971927229715,0.35288395537379746,-1.020547991730168
425,0,1,0,1,4,3,4,0,-0.09966971927229715,-0.5326900653890926,-1.3820642626977904
426,0,1,0,1,4,3,5,4,1.0076061055857122,0.35288395537379746,-1.9066733720440707
427,0,1,0,1,4,3,2,3,2.2505426474569252,0.16322557939206617,-1.020547991730168
428,0,0,5,1,0,2,0,1,-0.09966971927229715,1.2933455255165174,0.5419736211188371
429,0,0,5,1,4,3,4,5,-0.34849349587411305,-1.09383488356835,-1.198062696213186
430,0,1,0,1,4,3,3,1,0.2942954200092241,-0.21609117257139643,-1.020547991730168
431,0,1,3,1,4,3,5,1,0.46849960362448534,0.35288395537379746,-1.9066733720440707
432,0,1,3,1,4,3,3,1,2.4247468310721865,-0.21609117257139643,-1.020547991730168
433,0,1,3,1,4,2,3,1,2.4247468310721865,1.301175835282454,-1.020547991730168
434,0,1,3,1,4,3,4,0,1.3104577007652365,-0.5326900653890926,-1.3820642626977904
435,0,1,0,1,4,2,2,3,2.2505426474569252,1.301175835282454,-1.020547991730168
436,0,1,0,1,4,6,4,0,-0.7133958142200783,-0.5326900653890926,-1.3820642626977904
437,0,1,3,1,4,3,2,3,0.2942954200092241,-0.21609117257139643,-1.020547991730168
438,0,1,3,1,4,3,2,3,2.8187119703537076,0.16322557939206617,-1.020547991730168
439,0,1,0,1,4,3,5,4,-0.4025213144518212,0.7322007073372602,-1.9066733720440707
440,0,1,3,1,4,2,3,3,0.2942954200092241,0.35288395537379746,-1.020547991730168
441,0,1,3,1,4,2,3,3,0.2942954200092241,-0.21609117257139643,-1.020547991730168
442,0,1,0,1,4,2,5,4,0.46849960362448534,0.7322007073372602,-1.9066733720440707
443,0,1,3,1,4,2,2,3,0.2942954200092241,0.35288395537379746,-1.020547991730168
444,0,1,3,1,4,2,2,3,0.07453446434296443,1.301175835282454,-1.020547991730168
445,0,1,3,1,4,2,3,1,-0.4025213144518212,0.7322007073372602,-1.9066733720440707
446,0,1,3,1,4,3,2,1,-0.09966971927229715,0.35288395537379746,-1.020547991730168
447,0,1,3,1,4,2,3,1,1.0076061055857122,0.35288395537379746,-1.9066733720440707
448,0,1,3,1,4,2,3,3,2.2505426474569252,1.301175835282454,-1.020547991730168
449,0,1,5,1,4,3,5,0,-1.584416732296385,0.35288395537379746,0.07721508762706197
450,0,1,3,1,4,3,3,3,0.2942954200092241,0.16322557939206617,-1.020547991730168
451,0,1,3,1,4,2,2,1,2.2505426474569252,-0.21609117257139643,-1.020547991730168
452,0,1,3,1,4,2,2,3,2.4247468310721865,-0.21609117257139643,-1.020547991730168
453,0,1,3,1,4,3,4,0,-0.7133958142200783,-0.1533733134256301,-1.3820642626977904
454,0,1,3,1,4,3,2,3,2.2505426474569252,-0.21609117257139643,-1.020547991730168
455,0,0,5,1,0,2,0,1,-0.9706906373486036,0.5347120215895923,-0.674901728968094
456,0,1,0,1,4,3,2,1,2.2505426474569252,0.16322557939206617,-1.020547991730168
457,0,1,3,1,4,2,3,3,2.4247468310721865,1.301175835282454,-1.020547991730168
458,0,1,0,1,4,2,5,4,1.8786270236620188,0.35288395537379746,-1.9066733720440707
459,0,1,0,1,4,3,5,4,1.0076061055857122,1.301175835282454,-1.9066733720440707
460,0,1,0,1,4,3,3,3,-0.09966971927229715,0.16322557939206617,-1.020547991730168
461,0,1,3,1,4,3,3,1,1.8786270236620188,0.35288395537379746,-1.9066733720440707
462,0,1,0,1,4,2,3,1,2.2505426474569252,-0.21609117257139643,-1.020547991730168
463,0,1,0,1,4,3,2,3,0.46849960362448534,1.301175835282454,-1.020547991730168
464,0,0,5,1,4,2,4,5,-1.584416732296385,-1.2834932595500816,-1.198062696213186
465,0,1,0,1,4,3,5,1,1.0076061055857122,0.7322007073372602,-1.9066733720440707
466,0,1,0,1,4,2,2,3,-0.09966971927229715,-0.21609117257139643,-1.020547991730168
467,0,1,3,1,4,2,2,1,0.07453446434296443,-0.21609117257139643,-1.020547991730168
468,0,1,3,1,4,2,2,1,2.8187119703537076,-0.21609117257139643,-1.020547991730168
469,0,1,0,1,4,3,3,4,1.8786270236620188,1.301175835282454,-1.9066733720440707
470,0,1,3,1,4,2,2,1,0.46849960362448534,-0.21609117257139643,-1.020547991730168
471,0,1,0,1,4,2,2,3,0.2942954200092241,1.301175835282454,-1.020547991730168
472,0,1,0,1,4,6,4,0,0.5225274222021941,-0.5326900653890926,-1.3820642626977904
473,0,0,5,1,4,2,5,5,-1.2885784425658018,-1.2834932595500816,-1.198062696213186
474,0,1,3,1,4,3,4,0,1.4846618843804975,-0.5326900653890926,-1.3820642626977904
475,0,0,5,1,4,2,5,5,-0.34849349587411305,-1.2834932595500816,-1.198062696213186
476,0,0,5,1,4,3,5,5,-1.584416732296385,-0.7145181316048876,-1.198062696213186
477,0,1,0,1,4,3,2,1,2.6445077867384463,1.301175835282454,-1.020547991730168
478,0,1,0,1,4,3,4,0,-0.09966971927229715,-0.1533733134256301,-1.3820642626977904
479,0,1,3,1,4,2,3,3,2.8187119703537076,0.35288395537379746,-1.020547991730168
480,0,1,0,1,4,2,3,3,2.8187119703537076,0.16322557939206617,-1.020547991730168
481,0,1,3,1,4,2,3,1,2.8187119703537076,-0.21609117257139643,-1.020547991730168
482,0,1,3,1,4,6,4,0,1.3104577007652365,-0.1533733134256301,-1.3820642626977904
483,0,0,5,1,4,2,5,5,-0.34849349587411305,-1.662810011513544,-1.198062696213186
484,0,1,0,1,4,3,4,0,1.3104577007652365,0.4156018145195639,-1.3820642626977904
485,0,1,0,1,4,2,5,1,1.8786270236620188,0.7322007073372602,-1.9066733720440707
486,0,1,3,1,4,3,3,3,0.2942954200092241,1.301175835282454,-1.020547991730168
487,0,0,5,1,4,3,5,5,-1.1143742589505403,-0.7145181316048876,-1.198062696213186
488,0,1,3,1,4,2,3,4,-0.4025213144518212,0.35288395537379746,-1.9066733720440707
489,0,1,0,1,4,2,3,4,-0.4025213144518212,0.35288395537379746,-1.9066733720440707
490,0,1,0,1,4,6,4,0,0.6967316058174551,-0.5326900653890926,-1.3820642626977904
491,1,1,6,1,4,3,3,1,0.6136409663041908,-0.7145181316048876,-1.198062696213186
492,1,1,6,1,4,3,4,5,-0.7964864537333425,-1.2834932595500816,-1.198062696213186
493,0,1,3,1,4,3,3,4,1.0076061055857122,1.301175835282454,-1.9066733720440707
494,0,1,0,1,4,2,3,1,0.46849960362448534,1.301175835282454,-1.9066733720440707
495,0,1,0,1,4,3,2,3,2.4247468310721865,0.16322557939206617,-1.020547991730168
496,0,0,5,1,0,3,0,1,0.5225274222021941,0.5347120215895923,-0.5202183215768948
497,0,1,0,1,4,3,3,1,1.0076061055857122,0.7322007073372602,-1.9066733720440707
498,0,1,0,1,4,3,3,1,0.2942954200092241,0.35288395537379746,-1.020547991730168
499,0,1,3,1,4,2,2,3,2.4247468310721865,1.301175835282454,-1.020547991730168
500,0,1,0,1,4,3,2,1,0.07453446434296443,1.301175835282454,-1.020547991730168
501,0,1,0,1,4,2,2,1,2.8187119703537076,-0.21609117257139643,-1.020547991730168
502,0,1,3,1,4,2,2,3,-0.09966971927229715,-0.21609117257139643,-1.020547991730168
503,0,1,0,1,4,2,3,3,2.4247468310721865,1.301175835282454,-1.020547991730168
504,0,1,0,1,4,3,3,1,2.8187119703537076,1.301175835282454,-1.020547991730168
505,1,1,6,1,4,3,4,1,-0.7964864537333425,-1.09383488356835,-1.198062696213186
506,0,0,5,1,0,3,3,1,-0.9706906373486036,1.2933455255165174,-1.7370936716638257
507,0,0,5,1,0,3,0,1,0.6136409663041908,1.2933455255165174,-0.5202183215768948
508,0,1,0,1,4,3,4,0,-0.8875999978353397,-0.5326900653890926,-1.3820642626977904
509,0,0,5,1,4,3,4,5,-0.34849349587411305,-0.7145181316048876,-1.198062696213186
510,0,0,5,1,4,3,5,5,-0.17428931225885164,-1.2834932595500816,-1.198062696213186
511,0,1,0,1,4,2,3,1,2.8187119703537076,0.16322557939206617,-1.020547991730168
512,0,1,0,1,4,6,4,0,-0.8875999978353397,-0.5326900653890926,-1.3820642626977904
513,0,0,5,1,4,3,4,5,-1.2885784425658018,-1.09383488356835,-1.198062696213186
514,0,0,5,1,4,3,4,5,-1.584416732296385,-1.2834932595500816,-1.198062696213186
515,0,0,5,1,0,3,0,1,-0.8875999978353397,0.5347120215895923,-0.5202183215768948
516,0,1,3,1,4,2,5,4,-0.4025213144518212,0.35288395537379746,-1.9066733720440707
517,0,1,0,1,4,2,2,1,2.4247468310721865,0.16322557939206617,-1.020547991730168
518,0,1,3,1,4,2,3,1,0.2942954200092241,0.16322557939206617,-1.020547991730168
519,0,1,0,1,4,3,2,1,0.46849960362448534,0.16322557939206617,-1.020547991730168
520,0,1,3,1,4,2,2,3,-0.09966971927229715,1.301175835282454,-1.020547991730168
521,0,1,3,1,4,2,3,1,2.2505426474569252,0.35288395537379746,-1.020547991730168
522,0,1,0,1,4,3,5,4,1.8786270236620188,0.7322007073372602,-1.9066733720440707
523,1,1,6,1,4,3,3,5,-0.7964864537333425,-1.09383488356835,-1.198062696213186
524,0,0,5,1,4,2,5,5,-0.34849349587411305,-1.09383488356835,-1.198062696213186
525,0,1,3,1,4,3,3,1,2.4247468310721865,1.301175835282454,-1.020547991730168
526,0,1,0,1,4,3,3,4,1.0076061055857122,1.301175835282454,-1.9066733720440707
527,0,1,0,1,4,3,3,3,0.07453446434296443,0.16322557939206617,-1.020547991730168
528,0,0,5,1,4,2,5,5,-1.584416732296385,-1.2834932595500816,-1.198062696213186
529,0,1,0,1,4,3,5,4,1.8786270236620188,1.301175835282454,-1.9066733720440707
530,0,1,0,1,4,3,5,4,-0.4025213144518212,0.35288395537379746,-1.9066733720440707
531,0,1,0,1,4,2,3,1,-0.09966971927229715,0.35288395537379746,-1.020547991730168
532,1,1,6,1,4,2,3,1,0.2942954200092241,-1.09383488356835,-1.198062696213186
533,0,1,3,1,4,2,5,4,1.0076061055857122,1.301175835282454,-1.9066733720440707
534,1,1,6,1,4,2,3,1,0.6136409663041908,-1.2834932595500816,-1.198062696213186
535,0,0,5,1,0,2,3,1,-0.8875999978353397,0.7243703975713236,-0.5202183215768948
536,0,1,0,1,4,2,3,3,2.6445077867384463,0.16322557939206617,-1.020547991730168
537,0,0,5,1,4,2,4,5,-1.1143742589505403,-0.7145181316048876,-1.198062696213186
538,0,1,3,1,4,3,3,3,0.46849960362448534,-0.21609117257139643,-1.020547991730168
539,0,1,0,1,4,6,4,0,1.3104577007652365,-0.1533733134256301,-1.3820642626977904
540,0,1,0,1,4,2,3,3,0.07453446434296443,0.35288395537379746,-1.020547991730168
541,0,0,5,1,0,2,3,1,-0.34849349587411305,1.2933455255165174,-0.674901728968094
542,1,1,6,1,4,3,3,1,0.2942954200092241,-1.09383488356835,-1.198062696213186
543,0,1,0,1,4,2,3,1,0.46849960362448534,0.7322007073372602,-1.9066733720440707
544,0,0,5,1,0,2,0,1,-0.17428931225885164,0.9140287735530548,-1.7370936716638257
545,0,1,0,1,4,2,3,3,-0.09966971927229715,1.301175835282454,-1.020547991730168
546,0,1,3,1,4,3,3,3,2.8187119703537076,-0.21609117257139643,-1.020547991730168
547,0,0,5,1,4,3,4,5,-0.34849349587411305,-1.662810011513544,-1.198062696213186
548,0,1,3,1,4,6,4,0,-0.7133958142200783,-0.1533733134256301,-1.3820642626977904
549,0,1,0,1,4,3,2,3,0.07453446434296443,-0.21609117257139643,-1.020547991730168
550,0,0,5,1,4,3,5,5,-0.17428931225885164,-1.09383488356835,-1.198062696213186
551,0,0,5,1,0,3,3,1,-1.7586209159116462,0.5347120215895923,-0.5202183215768948
552,0,1,3,1,4,2,3,4,0.46849960362448534,0.7322007073372602,-1.9066733720440707
553,0,1,3,1,4,3,4,0,1.3104577007652365,-0.1533733134256301,-1.3820642626977904
554,0,1,3,1,4,2,3,1,0.07453446434296443,0.16322557939206617,-1.020547991730168
555,0,1,0,1,4,2,5,4,1.8786270236620188,0.7322007073372602,-1.9066733720440707
556,1,1,6,1,4,2,4,5,-0.4025213144518212,-1.2834932595500816,-1.198062696213186
557,0,1,3,1,4,6,4,0,-0.8875999978353397,0.4156018145195639,-1.3820642626977904
558,0,1,3,1,4,2,2,1,-0.09966971927229715,1.301175835282454,-1.020547991730168
559,0,1,0,1,4,3,2,3,0.46849960362448534,-0.21609117257139643,-1.020547991730168
560,0,1,0,1,4,3,3,1,2.4247468310721865,-0.21609117257139643,-1.020547991730168
561,0,1,0,1,4,6,4,0,0.07453446434296443,0.4156018145195639,-1.3820642626977904
562,0,1,0,1,4,6,4,0,0.07453446434296443,-0.5326900653890926,-1.3820642626977904
563,0,0,5,1,0,2,3,1,-0.8875999978353397,0.9140287735530548,-0.5202183215768948
564,0,1,0,1,4,3,3,3,2.2505426474569252,1.301175835282454,-1.020547991730168
565,1,1,6,1,4,2,4,1,0.2942954200092241,-0.14554300365969353,-1.198062696213186
566,0,1,0,1,4,3,2,1,0.46849960362448534,-0.21609117257139643,-1.020547991730168
567,0,0,5,1,0,2,3,1,0.4394367826889296,0.7243703975713236,-0.674901728968094
568,1,1,6,1,4,3,3,1,-0.7964864537333425,-1.09383488356835,-1.198062696213186
569,0,1,0,1,4,2,2,3,2.6445077867384463,1.301175835282454,-1.020547991730168
570,0,1,0,1,4,2,2,3,-0.09966971927229715,0.16322557939206617,-1.020547991730168
571,0,1,3,1,4,3,4,0,0.6967316058174551,-0.5326900653890926,-1.3820642626977904
572,0,1,0,1,4,2,2,1,0.07453446434296443,0.16322557939206617,-1.020547991730168
573,0,1,3,1,4,2,2,1,2.6445077867384463,1.301175835282454,-1.020547991730168
